model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,265,temperature,21.956200686006003
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,266,temperature,22.974929562810992
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,267,temperature,22.069572834070403
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,268,temperature,23.017482749966984
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,269,temperature,22.604580991908577
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,270,temperature,22.901501929863468
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,271,temperature,21.164377287151094
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,272,temperature,22.690525007277138
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,273,temperature,19.865351773224415
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,274,temperature,22.890894517372097
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,275,temperature,22.612278043959424
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,276,temperature,20.93887680991073
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,277,temperature,22.891964482596347
tg_randfor_ens_rnnresids,2023-07-23,2023-06-23,ARIK,ensemble,278,temperature,21.61110918554435
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,249,temperature,22.56065907965106
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,250,temperature,19.754945075333143
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,251,temperature,22.250704180851805
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,252,temperature,21.992876579726655
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,253,temperature,22.1143526692169
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,254,temperature,22.440081598497603
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,255,temperature,20.76172125835652
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,256,temperature,22.254849028413282
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,257,temperature,21.467020142844902
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,258,temperature,22.831749755363866
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,259,temperature,22.415062920468444
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,260,temperature,22.719647840390817
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,261,temperature,21.995531345789598
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,262,temperature,21.009537993106523
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,263,temperature,22.540975190552814
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,264,temperature,22.41721993315666
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,265,temperature,21.799501616963582
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,266,temperature,22.58039540754141
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,267,temperature,22.293327470520392
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,268,temperature,22.83807452124618
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,269,temperature,21.76597833349932
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,270,temperature,22.56531773118512
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,271,temperature,21.895032667531723
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,272,temperature,22.809098309232322
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,273,temperature,21.3446658295845
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,274,temperature,22.078134406176375
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,275,temperature,21.409607253736397
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,276,temperature,22.61362364352007
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,277,temperature,21.175317825480942
tg_randfor_ens_rnnresids,2023-07-24,2023-06-23,ARIK,ensemble,278,temperature,22.6756452406576
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,249,temperature,22.37941643605749
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,250,temperature,20.078511036506512
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,251,temperature,22.175709500840835
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,252,temperature,21.874727380411215
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,253,temperature,22.291014974886835
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,254,temperature,22.026968933065497
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,255,temperature,21.516679504348303
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,256,temperature,21.978184256106783
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,257,temperature,19.187413961101488
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,258,temperature,20.829491110914873
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,259,temperature,22.490837896866452
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,260,temperature,22.518975782824416
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,261,temperature,19.690017263982035
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,262,temperature,22.21040549231857
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,263,temperature,21.397130050803884
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,264,temperature,20.806468331364893
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,265,temperature,21.284307272238678
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,266,temperature,22.831012591508983
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,267,temperature,22.249466556871038
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,268,temperature,22.351414562925935
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,269,temperature,19.699637878320786
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,270,temperature,22.017060797724316
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,271,temperature,21.863922064110824
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,272,temperature,22.34405025305445
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,273,temperature,21.816500897825332
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,274,temperature,21.54131248247551
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,275,temperature,22.37433846242297
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,276,temperature,22.22987827873145
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,277,temperature,22.1061817953018
tg_randfor_ens_rnnresids,2023-07-25,2023-06-23,ARIK,ensemble,278,temperature,22.60902310050539
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,280,temperature,21.335160331608915
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,281,temperature,20.419404136988604
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,282,temperature,22.23076552581922
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,283,temperature,20.434876559291798
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,284,temperature,21.363633271494297
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,285,temperature,20.164538363639565
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,286,temperature,20.510710387524608
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,287,temperature,21.238827895363844
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,288,temperature,20.216706350086074
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,289,temperature,19.094487447594663
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,290,temperature,21.03791849778899
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,291,temperature,20.85159415145204
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,292,temperature,21.877645196707086
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,293,temperature,20.48905505226429
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,294,temperature,20.18281606326591
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,295,temperature,21.20993124654894
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,296,temperature,21.089505155181516
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,297,temperature,19.84258925689323
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,298,temperature,20.69674506536137
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,299,temperature,20.604755356899663
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,300,temperature,21.56208093636036
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,301,temperature,20.33571453288768
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,302,temperature,20.136193830011578
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,303,temperature,21.505204949268993
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,304,temperature,18.360132981200984
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,305,temperature,19.950306903238175
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,306,temperature,21.673722661452302
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,307,temperature,18.895946651927527
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,308,temperature,21.128117906432877
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,309,temperature,22.101207661728616
tg_randfor_ens_rnnresids,2023-06-23,2023-06-23,ARIK,ensemble,310,temperature,21.107800915700903
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,280,temperature,20.56823403457336
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,281,temperature,17.80118956001178
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,282,temperature,21.34383909821615
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,283,temperature,20.96541044720026
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,284,temperature,19.80667062821721
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,285,temperature,21.596433549484484
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,286,temperature,21.143516694654274
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,287,temperature,19.118525755918224
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,288,temperature,18.118978744917392
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,289,temperature,21.31586225062402
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,290,temperature,21.732980507449106
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,291,temperature,21.588529271079395
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,292,temperature,20.766042075515536
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,293,temperature,21.13290846577413
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,294,temperature,19.784204993411535
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,295,temperature,16.18156822049215
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,296,temperature,21.655106765459152
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,297,temperature,21.185709728026563
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,298,temperature,17.602031828782447
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,299,temperature,17.857991264905163
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,300,temperature,21.216048282266158
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,301,temperature,21.102000117807204
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,302,temperature,20.640836228390064
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,303,temperature,20.271320892191618
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,304,temperature,22.22620315581647
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,305,temperature,18.470418695398823
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,306,temperature,21.625182114135466
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,307,temperature,20.609216137756537
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,308,temperature,22.376950141196872
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,309,temperature,21.36341998699303
tg_randfor_ens_rnnresids,2023-06-24,2023-06-23,ARIK,ensemble,310,temperature,19.294303798595898
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,280,temperature,19.58764877676162
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,281,temperature,20.506652253991966
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,282,temperature,18.057315135671065
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,283,temperature,18.89242208666835
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,284,temperature,20.38974710334614
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,285,temperature,19.580611199697472
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,286,temperature,19.981536712366317
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,287,temperature,17.202778300914257
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,288,temperature,20.85137317673068
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,289,temperature,19.697495254970935
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,290,temperature,21.723674535561845
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,291,temperature,21.313551659714296
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,292,temperature,19.233340557264277
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,293,temperature,20.474821661094385
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,294,temperature,19.121822644469404
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,295,temperature,21.255452784266716
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,296,temperature,20.91625028228412
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,297,temperature,19.729272921011287
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,298,temperature,16.43703634016064
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,299,temperature,19.54230163289672
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,300,temperature,20.389012641838782
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,301,temperature,21.627972688070315
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,302,temperature,19.507527752943098
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,303,temperature,20.146817560665127
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,304,temperature,20.950273306965162
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,305,temperature,19.110034274046594
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,306,temperature,21.988738386321547
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,307,temperature,19.5167307157699
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,308,temperature,20.965266738198725
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,309,temperature,20.12316197017054
tg_randfor_ens_rnnresids,2023-06-25,2023-06-23,ARIK,ensemble,310,temperature,18.454891905070006
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,280,temperature,20.095494572277968
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,281,temperature,22.111471349255503
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,282,temperature,18.284083345847165
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,283,temperature,19.982172444933127
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,284,temperature,19.93471498778642
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,285,temperature,20.980486886993138
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,286,temperature,21.108485441539997
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,287,temperature,19.96410175346209
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,288,temperature,21.735082124917906
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,289,temperature,19.83960628149348
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,290,temperature,20.316585646114554
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,291,temperature,21.5308735892781
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,292,temperature,19.012045668090433
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,293,temperature,20.246719473769474
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,294,temperature,20.679349942083334
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,295,temperature,20.321691632441663
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,296,temperature,20.869025644287227
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,297,temperature,20.484176258653616
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,298,temperature,19.444480834715943
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,299,temperature,20.483133407739146
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,300,temperature,20.547912997824977
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,301,temperature,20.118364941911704
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,302,temperature,20.755267154645985
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,303,temperature,20.873799446647478
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,304,temperature,21.051833308229888
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,305,temperature,20.831396642030146
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,306,temperature,21.446437824965784
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,307,temperature,20.73261710734413
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,308,temperature,20.921849019024858
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,309,temperature,18.879245044921205
tg_randfor_ens_rnnresids,2023-06-26,2023-06-23,ARIK,ensemble,310,temperature,20.248378026901225
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,280,temperature,20.34683268616071
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,281,temperature,20.583075051194477
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,282,temperature,20.331218832107986
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,283,temperature,19.846664069474947
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,284,temperature,19.454686555266132
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,285,temperature,20.64330971201171
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,286,temperature,22.13383640488043
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,287,temperature,21.401629203442553
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,288,temperature,21.639087119490462
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,289,temperature,20.45143193809041
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,290,temperature,20.059614568425182
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,291,temperature,22.33597408893611
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,292,temperature,19.80401112536071
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,293,temperature,20.445783245812077
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,294,temperature,21.36407844196733
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,295,temperature,18.483815178796434
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,296,temperature,19.931510162650717
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,297,temperature,20.437654817534725
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,298,temperature,19.876590059194307
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,299,temperature,20.375871575037866
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,300,temperature,20.41580366124134
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,301,temperature,18.767959963506343
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,302,temperature,20.73325089944439
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,303,temperature,20.848275313453822
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,304,temperature,21.824828135485113
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,305,temperature,20.53837814384724
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,306,temperature,20.381756255822747
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,307,temperature,20.93489712385796
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,308,temperature,20.72979991422446
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,309,temperature,20.603911660829645
tg_randfor_ens_rnnresids,2023-06-27,2023-06-23,ARIK,ensemble,310,temperature,20.619770471450384
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,280,temperature,20.783756024546086
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,281,temperature,20.68448480831327
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,282,temperature,21.318473778563902
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,283,temperature,20.636206061364476
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,284,temperature,20.957380789083327
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,285,temperature,20.43481266904436
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,286,temperature,21.850395197649668
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,287,temperature,17.750138962923664
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,288,temperature,20.86347507688992
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,289,temperature,21.40364047709324
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,290,temperature,20.97273933454458
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,291,temperature,22.363891120041707
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,292,temperature,20.638597197190986
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,293,temperature,18.233294079498506
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,294,temperature,22.024320696139057
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,295,temperature,17.535945512640538
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,296,temperature,20.05628865941802
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,297,temperature,21.859210705485083
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,298,temperature,20.3423941702581
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,299,temperature,19.7493781470585
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,300,temperature,20.60142907421673
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,301,temperature,20.779260711793437
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,302,temperature,20.866211855787544
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,303,temperature,21.96374254624549
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,304,temperature,21.50967608650029
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,305,temperature,20.398780842110355
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,306,temperature,22.12619101217737
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,307,temperature,18.864954936304898
tg_randfor_ens_rnnresids,2023-06-28,2023-06-23,ARIK,ensemble,308,temperature,20.678729271041718
